Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-05-01 00:00:00-04:00,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09743825217994954,0.09743825217994954,0.09700903296470642,0.09700903296470642,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09700904261473339,0.09700904261473339,0.09657983481884003,0.09657983481884003,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09443377763983841,0.09443377763983841,0.0940045639872551,0.0940045639872551,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09529220312833786,0.0957214224779495,0.09529220312833786,0.09529220312833786,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09615062177181244,0.09657984105747808,0.09615062177181244,0.09615062177181244,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09443377763983841,0.09443377763983841,0.0940045639872551,0.0940045639872551,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.0940045639872551,0.09529221067603004,0.0940045639872551,0.0940045639872551,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09400456286814542,0.09486299589411752,0.09357534348964691,0.09357534348964691,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09314612240483267,0.09314612240483267,0.09228768944740295,0.09228768944740295,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.0944337248802185,0.09572137658061426,0.0944337248802185,0.0944337248802185,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09615062177181244,0.0970090488810964,0.09615062177181244,0.09615062177181244,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09486294402402434,0.09486294402402434,0.0944337248802185,0.0944337248802185,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10301882773637772,0.10344804691907014,0.10301882773637772,0.10301882773637772,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10774026066064833,0.10859869947461927,0.10774026066064833,0.10774026066064835,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10774022561662742,0.10774022561662742,0.10731101781129837,0.10731101781129837,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11332005262374878,0.1137492719324761,0.11332005262374878,0.11332005262374878,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11332005262374878,0.1137492719324761,0.11332005262374878,0.11332005262374878,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11374925822019577,0.11417924543429998,0.11374925822019577,0.11374925822019577,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11374925822019577,0.11417924543429998,0.11374925822019577,0.11374925822019577,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10859872301000371,0.10859872301000371,0.10816950350999832,0.10816950350999832,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10816950350999832,0.10902793104795608,0.10816950350999832,0.10816950350999832,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11031558364629745,0.11074479166128799,0.11031558364629745,0.11031558364629745,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10902794700955576,0.10902794700955576,0.1085987389087677,0.1085987389087677,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10516497386471411,0.10516497386471411,0.10473575443029404,0.10473575443029404,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10688183456659317,0.10731105397863,0.10688183456659317,0.10688183456659317,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10816950350999832,0.10945715054796147,0.10816950350999832,0.10816950350999832,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11289085447788239,0.11332007386707248,0.11289085447788239,0.11289085447788239,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11203238987967153,0.11203238987967153,0.11160317063331604,0.11160317063331604,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11160320677396113,0.11160320677396113,0.11117398738861084,0.11117398738861084,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10945709673899105,0.10945709673899105,0.10902787744998932,0.10902787744998932,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10774022561662742,0.10774022561662742,0.10731101781129837,0.10731101781129837,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10731105397863,0.10774026192861616,0.10688183456659317,0.10688183456659317,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10430649890720443,0.10430649890720443,0.10387729108333588,0.10387729108333588,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10044278428887357,0.10044278428887357,0.10001357644796371,0.10001357644796371,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10173045843839645,0.10258965367663003,0.10173045843839645,0.10173045843839645,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10001356652289294,0.10001356652289294,0.09915512800216673,0.09915512800216675,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10130121558904648,0.10173043486104925,0.10130121558904648,0.10130121558904648,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10087200359183121,0.10087200359183121,0.10001357644796371,0.10001357644796371,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09743826187267332,0.09743826187267332,0.09657983481884003,0.09657983481884003,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08971163696710192,0.08971163696710192,0.08928242325782776,0.08928242325782776,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08885320342054852,0.08885320342054852,0.08842398971319199,0.08842398971319199,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08842398971319199,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08627787912837583,0.08627787912837583,0.08541944622993469,0.08541944622993469,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08627787977457047,0.08713631267944101,0.08627787977457047,0.08627787977457047,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08971162885427475,0.09014161621313643,0.08971162885427475,0.08971162885427475,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08327337411836362,0.08327337411836362,0.08284416049718857,0.08284416049718857,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07683435886511583,0.07683435886511583,0.07640514522790909,0.07640514522790909,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07812276482582092,0.07855198411509974,0.07812276482582092,0.07812276482582092,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.0815565213561058,0.08241495446825543,0.0815565213561058,0.0815565213561058,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08370260149240494,0.08413181515471473,0.08370260149240494,0.08370260149240494,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08584866672754288,0.08670709963781204,0.08584866672754288,0.08584866672754288,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08885319530963898,0.08928241470884017,0.08885319530963898,0.08885319530963898,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08327337411836362,0.08327337411836362,0.08284416049718857,0.08284416049718857,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08284416683519809,0.08284416683519809,0.08241494745016098,0.08241494745016098,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07855201357874277,0.07855201357874277,0.07769280672073364,0.07769280672073364,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07983961701393127,0.08026883623059644,0.07983961701393127,0.07983961701393127,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08241494745016098,0.08284416683519809,0.08241494745016098,0.08241494745016098,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08584866672754288,0.08627788031716539,0.08584866672754288,0.08584866672754288,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08327337411836362,0.08327337411836362,0.08284416049718857,0.08284416049718857,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08198574077769336,0.08198574077769336,0.0815565213561058,0.0815565213561058,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08456102758646011,0.08541946062961253,0.08456102758646011,0.08456102758646011,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08584866672754288,0.08627788031716539,0.08584866672754288,0.08584866672754288,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08584865103510048,0.08584865103510048,0.08499021828174591,0.08499021828174591,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08627787977457047,0.08670709909251778,0.08627787977457047,0.08627787977457047,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08885319530963898,0.08928241470884017,0.08885319530963898,0.08885319530963898,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08713632883986563,0.08713632883986563,0.08670711517333984,0.08670711517333984,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08670711517333984,0.08713632883986563,0.08670711517333984,0.08670711517333984,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08670711517333984,0.08670711517333984,0.08670711517333984,0.08670711517333984,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08499021748239091,0.08499021748239091,0.08413178473711014,0.08413178473711014,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08284416683519809,0.08284416683519809,0.08241494745016098,0.08241494745016098,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08026883623059644,0.08026883623059644,0.07983961701393127,0.07983961701393127,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07941038805615938,0.07941038805615938,0.07855195552110672,0.07855195552110672,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.0768343577229786,0.0768343577229786,0.0759759247303009,0.0759759247303009,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07511748308423667,0.07511748308423667,0.07425905019044876,0.07425905019044876,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07425906460742197,0.07425906460742197,0.07340063154697418,0.07340063154697418,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07425905019044876,0.07468826950285472,0.07425905019044876,0.07425905019044876,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.0699668967829832,0.0699668967829832,0.06910846382379532,0.06910846382379532,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06524477055787255,0.06524477055787255,0.06481555104255676,0.06481555104255676,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06653313338756561,0.06696234679805851,0.06653313338756561,0.06653313338756561,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06567396283213295,0.06567396283213295,0.06524474918842316,0.06524474918842316,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06567395478487015,0.06610394206424614,0.06567395478487015,0.06567395478487015,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06910846382379532,0.06953767743787703,0.06910846382379532,0.06910846382379532,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06910846382379532,0.06953767743787703,0.06910846382379532,0.06910846382379532,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07340063154697418,0.07382985094271063,0.07340063154697418,0.07340063154697418,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07468826323747635,0.07511747678285284,0.07468826323747635,0.07468826323747635,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07168377896821608,0.07168377896821608,0.07082534581422806,0.07082534581422806,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.0703961034898179,0.0703961034898179,0.0699668899178505,0.0699668899178505,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06825005160885837,0.06825005160885837,0.06782083213329315,0.06782083213329315,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06782083213329315,0.06825005160885837,0.06782083213329315,0.06782083213329315,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06825001537799835,0.06867922889468725,0.06825001537799835,0.06825001537799835,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06782081783918108,0.06782081783918108,0.06739160418510437,0.06739160418510437,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06567396283213295,0.06567396283213295,0.06524474918842316,0.06524474918842316,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06395705823115629,0.06395705823115629,0.06352784484624863,0.06352784484624863,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.0626694436620321,0.0626694436620321,0.062240224331617355,0.062240224331617355,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.060952599074295837,0.060952599074295837,0.0605233795940876,0.0605233795940876,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.060952562838792794,0.061381776332812964,0.060952562838792794,0.0609525628387928,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061381783336400986,0.06181100261041741,0.061381783336400986,0.061381783336400986,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058377266389727185,0.058377266389727185,0.05794805288314819,0.05794805288314819,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05751883911732878,0.05751883911732878,0.05666040629148483,0.05666040629148483,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05666041805686335,0.05666041805686335,0.05623120442032814,0.05623120442032814,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.049792169701921137,0.049792169701921137,0.048933736979961395,0.048933736979961395,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.049362968653440475,0.049792188037992666,0.049362968653440475,0.049362968653440475,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.0519382581114769,0.052367477416229956,0.0519382581114769,0.0519382581114769,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.052367471158504486,0.052796684680944145,0.052367471158504486,0.052367471158504486,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.052367471158504486,0.052796684680944145,0.052367471158504486,0.052367471158504486,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05666040629148483,0.05708962556991858,0.05666040629148483,0.05666040629148483,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05837725102901459,0.05923568354731761,0.05837725102901459,0.05837725102901459,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058377266389727185,0.058377266389727185,0.05794805288314819,0.05794805288314819,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061381783336400986,0.06224021615341033,0.061381783336400986,0.061381783336400986,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06352784484624863,0.06395705823115629,0.06352784484624863,0.06352784484624863,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.0639571025967598,0.06481553569307226,0.0639571025967598,0.0639571025967598,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06610390543937683,0.06653312452370887,0.06610390543937683,0.06610390543937683,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06610390543937683,0.06696233787701994,0.06610390543937683,0.06610390543937683,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.0626694436620321,0.0626694436620321,0.062240224331617355,0.062240224331617355,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06352784484624863,0.06395705823115629,0.06352784484624863,0.06352784484624863,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06309869219384823,0.06309869219384823,0.06266947835683823,0.06266947835683823,36467200,0.0,0.0
